HIN,52.0266333333,-1.19935,Hinton in the Hedges,
HLH,52.9492166667,0.493066666667,Hunstanton Lighthouse,
HLM,54.2439833333,-1.05868333333,Helmsley,
HNN,51.4528666667,-1.48286666667,Hungerford North,
HOB,52.0969166667,-1.81588333333,Honeybourne,
HOL,50.8067333333,-4.34973333333,Holsworthy,
HOR,53.2076666667,-0.11485,Horncastle,
HOT,54.7845166667,-2.81068333333,Hesket Old Town,
HOW,53.4280666667,-1.74495,Howden Dam,
HPY,52.8034833333,0.6461,Harpley,
HRR,51.2421166667,0.681,Harrietsham,
HRT,54.7697333333,-2.55146666667,Hartside Top,
HSE,54.3041,-2.20373333333,Hawes,
HSG,53.3217333333,-1.65153333333,Hathersage,
HSM,53.9113333333,-0.17515,Hornsea Mere,
HTN,52.34155,0.779033333333,Honington Airfield,
HTY,57.44135,-2.79511666667,Huntly,
HUM,53.6999,-0.449216666667,Humber Bridge,
HUN,51.4152333333,-1.51565,Hungerford,
HUR,51.2761333333,-1.45303333333,Hurstbourne Tarrant,
HUS,52.4407,-1.04696666667,Husbands Bosworth,
HVS,50.83165,-0.977683333333,Havant S,
HVT,50.87605,-1.01328333333,Havant NW,
HVW,51.7913833333,-4.97878333333,Haverfordwest,
HWH,52.6923833333,-2.96908333333,Halfway House,
HWL,54.9658,-2.45181666667,Haltwistle,
HYE,52.1029166667,-3.01728333333,Hay East,
ILS,51.52505,-1.29091666667,Ilsley,
INC,57.3377833333,-2.61811666667,Insch,
INE,57.4780166667,-4.06258333333,Inverness East,
ING,54.14955,-2.47765,Ingleton,
INK,58.3643,-4.3979,Inchkinloch,
INS,57.4818333333,-4.19258333333,Inverness,
INV,56.2318833333,-5.07396666667,Inverary,
IPE,52.0696833333,1.2694,Ipswich E,
ISE,57.4185,-4.13435,Inverness SE,
ISL,51.8259333333,-1.23818333333,Islip,
IVS,57.9239166667,-4.40086666667,Invershin,
IVY,50.38725,-3.89548333333,Ivybridge East,
IWE,50.9301666667,-2.19305,Iwerne Minster,
JED,55.50575,-2.5723,Jedburgh,
KCA,55.2332333333,-2.58771666667,Kielder Castle,
KCG,57.1260666667,-3.92633333333,Kincraig,
KDL,54.3351333333,-2.74585,Kendal,
KEE,51.3159333333,-2.10858333333,Keevil,
KEK,54.6095333333,-3.14135,Keswick,
KEL,55.5951,-2.43333333333,Kelso,
KEM,55.9625,-4.81713333333,Kempock Point,
KEN,51.3032,-0.0952166666667,Kenley,
KES,52.3722666667,-0.714116666667,Kettering South,
KET,52.3798833333,-0.7186,Kettering,
KEX,53.9517166667,-0.92735,Kexby Bridge,
KGS,51.3297666667,-1.2503,Kingsclere,
KIB,58.2589666667,-3.94108333333,Kinbrace,
KIC,56.5265,-3.36805,Kinclaven,
KID,52.4101833333,-2.25135,Kidderminster,
KIE,55.1784166667,-2.46035,Kielder Reservoir,
KIG,57.07815,-4.05255,Kingussie,
KIK,55.13705,-1.96813333333,Kirkharle,
KIL,55.9844333333,-4.8205,Kilcreggan,
KIM,51.9016333333,-1.62773333333,Kingham,
KIN,52.15645,-1.50998333333,Kineton,
KIP,56.12665,-4.17081666667,Kippen,
KIR,53.4659166667,-0.579466666667,Kirton-in-lindsey,
KLN,56.4627666667,-4.31983333333,Killin,
KLO,54.1972333333,-2.59116666667,Kirkby Lonsdale,
KLS,57.6491666667,-3.56203333333,Kinloss,
KLY,52.7396,0.385316666667,King's Lynn,
KME,54.4282666667,-2.83695,Kentmere,
KML,56.7200333333,-3.50008333333,Kirkmichael,
KMR,56.58565,-4.00198333333,Kenmore,
KNA,54.0092333333,-1.47048333333,Knaresborough,
KNI,52.34395,-3.04893333333,Knighton,
KRM,56.6738833333,-3.00668333333,Kirriemuir,
KSB,51.6853333333,-1.41238333333,Kingston Bagpuize,
KST,54.4554166667,-2.36936666667,Kirkby Stephen Station,
KTH,57.5514666667,-2.95441666667,Keith,
KTN,51.1284666667,-2.3271,Kilmington,
KWE,57.6044833333,-5.30358333333,Kinlochewe,
KWO,52.53405,-0.977716666667,Kibworth,
KYL,57.27245,-5.7449,Kyleakin,
LA1,51.1638666667,-0.998433333333,Lasham Start Southeast,
LA2,51.1942666667,-1.01065,Lasham Start East,
LA3,51.1782,-1.03388333333,Lasham Church,
LA4,51.16975,-1.04411666667,Lasham Start South,
LA5,51.1849666667,-1.106,Lasham West,
LA6,51.2091833333,-1.05126666667,Lasham Start North,
LA7,51.1882333333,-1.04168333333,Lasham Finish West,
LA8,51.1841833333,-0.98825,Lasham Golden Pot,
LAD,55.7149333333,-2.73961666667,Lauder,
LAE,51.66235,-4.07966666667,Llanelli East,
LAG,51.0411833333,-2.81968333333,Langport,
LAI,58.0241666667,-4.40165,Lairg,
LAM,52.1086666667,-4.07365,Lampeter,
LAN,52.93875,0.958116666667,Langham,
LAR,54.6140666667,-3.11581666667,Lattrig,
LAS,51.1903166667,-1.03191666667,Lasham Clubhouse,
LAT,58.2835666667,-3.36715,Latheron,
LAU,50.6298,-4.35051666667,Launceston,
LBD,51.16665,-2.18918333333,Longbridge Deverill,
LBE,55.25265,-4.4628,Loch Bradan E,
LBN,51.508,-1.53151666667,Lambourn,
LBR,57.0187,-4.28368333333,Laggan Bridge,
LBU,56.3559,-5.87275,Lochbuie,
LBZ,51.934,-0.635333333333,Leighton Buzzard NE,
LCE,52.9583333333,-3.725,Llyn Celyn NW,
LCH,54.82185,-1.71593333333,Lanchester,
LCL,52.1084833333,-1.75728333333,Lower Clopton,
LDB,57.4058666667,-3.70845,Lochindorb Castle,
LDM,56.88965,-4.67346666667,Laggan Dam,
LDR,56.33855,-3.19276666667,Lindores,
LEA,56.3855333333,-4.2871,Lochearnhead,
LED,52.0442833333,-2.43591666667,Ledbury,
LEE,50.81245,-1.2122,Lee-on-solent,
LEH,53.0570166667,-0.582666666667,Leadenham,
LEI,52.6187166667,-1.20588333333,Leicester M1 Services,
LEL,56.8593166667,-5.34978333333,Loch Eil West,
LEN,52.6991,-1.08396666667,Leicester North,
LEO,52.2316,-2.73336666667,Leominster,
LER,56.7645666667,-4.1051,Loch Errochty East,
LES,52.5359166667,-1.17966666667,Leicester South,
LEW,50.9036333333,-0.0093,Lewes North,
LEY,54.3082,-1.8243,Leyburn,
LEZ,51.9013,-0.648533333333,Leighton Buzzard,
LFN,52.7691833333,-3.2868,Llanfyllin,
LGG,56.975,-4.40491666667,Loch Laggan North East,
LGI,56.0376166667,-5.44148333333,Lochgilphead,
LGN,56.8232333333,-4.22506666667,Loch Garry N,
LGO,56.1747833333,-4.90325,Lochgoilhead,
LIN,53.2263166667,-0.539633333333,Lincoln Station,
LIP,51.0848166667,-0.806383333333,Liphook,
LIS,56.4555333333,-5.60766666667,Lismore,
LIT,52.4649166667,0.32155,Littleport,
LKD,50.4500166667,-4.454,Liskeard SE,
LLA,52.9718666667,-3.1701,Llangollen,
LLC,52.6491833333,-3.32628333333,Llanfair Caereinion,
LLD,51.9957833333,-3.802,Llandovery,
LLE,53.2113333333,-3.39166666667,Lleweni Parc,
LLG,51.8748,-3.23306666667,Llangynidr Bridge,
LLI,52.4509666667,-3.53915,Llanidloes,
LLN,53.1367333333,-3.79735,Llanrwst,
LLO,51.8790833333,-3.99565,Llandeilo,
LLS,53.0502,-3.2122,Llantysilio,
LLT,56.2035166667,-4.71095,Loch Lomond Tarbet,
LLW,52.2748666667,-3.33721666667,Llandrindod Wells,
LMA,52.1415166667,-1.7519,Long Marston,
LMB,55.1288833333,-3.4414,Lochmaben,
LMD,57.34075,-4.94586666667,Loch Mullardoch East,
LMO,57.1676833333,-3.70225,Loch Morlich,
LMR,58.0665833333,-4.9724,Ledmore,
LMU,56.9276,-3.19096666667,Loch Muick,
LMW,52.2676333333,-2.84431666667,Leominster NW,
LMY,57.3822,-4.03723333333,Loch Moy,
LNE,52.7266833333,-1.74658333333,Lichfield NE,
LOA,56.878,-5.66638333333,Lochailort,
LOC,55.11885,-3.3617,Lockerbie,
LOD,56.9882166667,-3.54558333333,Linn of Dee,
LOG,57.6938166667,-5.65686666667,Loch Gairloch SE,
LOK,57.0841,-2.92488333333,Loch Kinord,
LOL,57.04435,-4.80378333333,Loch Lochy North East,
LOM,56.1744333333,-4.30175,Lake of Menteith,
LON,51.1848333333,-2.27238333333,Longleat,
LOQ,57.0714,-5.18371666667,Loch Quoich East,
LOU,53.3643166667,-0.0339833333333,Louth,
LOW,54.25775,-3.07833333333,Lowick,
LRI,51.8696333333,-1.69466666667,Little Rissington,
LRK,55.6759,-3.80161666667,Lanark,
LSL,52.0385666667,-4.3126,Llandysul,
LSN,56.9674333333,-4.03658333333,Loch Seilich N,
LSS,51.05965,-0.899783333333,Liss,
LSU,52.7765166667,0.113583333333,Long Sutton,
LSW,53.19155,-0.624933333333,Lincoln Southwest,
LTF,54.0841166667,-0.456066666667,Langtoft,
LTN,55.0104,-2.97475,Longtown,
LUD,52.3676,-2.72373333333,Ludlow,
LUN,56.4475833333,-3.47245,Luncarty,
LUS,55.4973333333,-5.62875,Lussa Loch S,
LUT,52.4497833333,-1.1917,Lutterworth,
LVE,56.22855,-4.26176666667,Loch Venachar,
LVN,52.10645,0.7914,Lavenham,
LWL,54.6187833333,-3.31506666667,Low Lorton,
LWN,50.8920333333,-0.00993333333333,Lewes nw,
LYD,53.7159166667,-2.66136666667,Leyland North East,
LYN,51.50765,-1.99561666667,Lyneham a/f,
LYR,53.37385,-1.69768333333,Ladybower Reservoir,
LYV,52.4658166667,-0.583466666667,Lyveden,
MAC,52.59525,-3.8547,Machynlleth Station,
MAD,52.68625,-0.326316666667,Market Deeping,
MAE,51.4239833333,-1.67395,Marlborough E,
MAH,52.4788833333,-0.9098,Market Harborough,
MAI,51.24965,0.630416666667,Maidstone East,
MAL,54.1317333333,-0.796,Malton,
MAM,51.5908166667,-2.08901666667,Malmesbury,
MAN,52.6364166667,-0.7049,Manton,
MAR,51.4163,-1.73291666667,Marlborough,
MAS,54.2262333333,-1.65515,Masham,
MAT,53.1383333333,-1.5557,Matlock,
MAW,53.8739166667,-0.699233333333,Market Weighton,
MBL,53.3419166667,0.261733333333,Mablethorpe,
MBO,52.6250333333,-1.37688333333,Market Bosworth,
MBR,52.7484666667,-2.8435,Montford Bridge,
MBU,50.8374833333,-2.57805,Melbury Bubb,
MBY,53.3603333333,0.0896666666667,Manby,
MCH,52.5551333333,0.103266666667,March,
MDN,51.3186,0.508283333333,Maidstone North,
MEA,52.6889166667,-1.54828333333,Measham,
MEE,50.9959166667,-1.03148333333,East Meon,
MEL,51.3791,-2.14508333333,Melksham,
MEM,51.4821166667,-1.55641666667,Membury,
MEN,52.2345166667,1.10761666667,Mendlesham,
MER,51.0893333333,-2.27081666667,Mere,
MET,52.7609333333,-0.88305,Melton Mowbray,
MEW,51.03125,-1.07508333333,West Meon Hut,
MEX,53.49285,-1.29518333333,Mexborough S,
MFD,53.1813,-1.09303333333,Mansfield NE,
MIC,51.1784,-1.26091666667,Micheldever,
MIG,56.68845,-6.09381666667,Mingary Pier,
MIL,55.5889166667,-2.08961666667,Milfield,
MIM,51.0171333333,-0.70035,Midhurst Mast,
MIN,57.52515,-2.00148333333,Mintlaw,
MIT,54.23635,-2.71783333333,Milnthorpe,
MIW,50.99115,-0.757633333333,Midhurst West,
MLM,54.7303,-2.5992,Melmerby,
MLN,51.0279166667,-3.82466666667,Molton,
MLT,57.3386166667,-4.51375,Milton,
MNE,54.7205666667,-3.48168333333,Maryport NE,
MNS,53.2160333333,-4.18566666667,Menai Strait,
MNW,54.2293,-3.33516666667,Millom NW,
MOK,51.3342333333,1.26128333333,Monkton,
MOM,51.8113333333,-2.70926666667,Monmouth,
MON,52.56275,-3.14796666667,Montgomery,
MOO,57.5170666667,-4.46005,Muir of Ord,
MOP,55.1908166667,-1.71536666667,Morpeth,
MOR,51.9902166667,-1.69923333333,Moreton-in-marsh,
MOS,57.26335,-2.86953333333,Mossat,
MOT,51.37615,-1.06176666667,Mortimer Church,
MOY,56.9165166667,-4.5625,Moy Lodge,
MRM,52.6437,0.53945,Marham,
MRY,54.7116,-3.49706666667,Maryport,
MSE,53.125,-1.14283333333,Mansfield SE,
MTH,54.7136666667,-3.31703333333,Moota Hill,
MTM,52.8011333333,-0.800583333333,Melton Mast,
MTR,56.7130833333,-2.47208333333,Montrose,
MUD,50.9039333333,-3.62206666667,Mudford Gate,
MUM,51.5699,-3.97411666667,Mumbles Head,
MUN,52.5091333333,0.656066666667,Mundford,
MUR,51.9557666667,-0.813083333333,Mursley,
MUT,54.5925666667,-2.41983333333,Murton,
MVN,56.4159666667,-3.58113333333,Methven,
MWD,52.7001666667,-3.68613333333,Mallwyd,
MYN,52.51865,-2.88095,Mynd,
NAB,54.9805333333,-3.62306666667,New Abbey,
NAE,52.39965,-0.9163,Naseby East,
NAI,51.6953166667,-2.2177,Nailsworth,
NAN,51.8167,-4.72855,Narberth N,
NAW,52.3965166667,-1.03101666667,Naseby West,
NBR,55.7189833333,-2.17581666667,Norham Bridge,
NDL,50.6623333333,-1.59135,Needles,
NDU,53.8235166667,-0.95815,North Duffield,
NEC,55.4011666667,-4.18283333333,New Cumnock,
NED,57.5109,-2.19326666667,New Deer,
NEE,52.14625,1.07961666667,Needham Market E,
NEG,55.0812,-4.13151666667,New Galloway,
NEM,55.3847166667,-2.86255,Newmill,
NEN,51.4174,-1.3232,Newbury N,
NES,51.3480166667,-1.3399,Newbury South,
NET,52.5131,-3.3073,Newtown,
NEW,51.3972,-1.30856666667,Newbury Racecourse,
NHL,50.8526333333,-3.26793333333,North Hill,
NLE,51.8377333333,-1.83566666667,Northleach,
NMT,52.2677333333,0.393033333333,Newmarket,
NOR,52.50245,-0.293533333333,Norman Cross,
NOS,52.1858333333,-0.895316666667,Northampton South,
NOW,52.2300666667,-1.01605,Northampton West,
NPT,52.0834,-0.748266666667,Newport Pagnall,
NRT,54.3333666667,-1.44203333333,Northallerton,
NTN,52.9650166667,-0.984266666667,Newton,
NWK,53.0935166667,-0.7865,Newark,
NWT,51.9339666667,-2.4075,Newent,
NY1,51.7168333333,-2.27528333333,Nympsfield Finish East,
NY2,51.7125333333,-2.29273333333,Nympsfield Finish West,
NYM,51.7152333333,-2.28135,Nympsfield,
OAE,52.6673833333,-0.713566666667,Oakham E,
OAK,52.2574666667,0.0229166666667,Oakington,
OBA,56.4651833333,-5.39973333333,Oban Airfield,
OBN,56.4121333333,-5.4743,Oban Station,
ODI,51.2344833333,-0.95105,Odiham,
OKE,50.7398,-3.96113333333,Okehampton East,
OLL,53.2009833333,-1.02705,Ollerton,
OLN,52.1501333333,-0.7005,Olney,
ORA,52.2303833333,-3.08945,Old Radnor,
OSB,52.9184,-0.406466666667,Osbournby,
OSW,52.8728166667,-3.01023333333,Oswestry,
OUN,52.4880833333,-0.459183333333,Oundle,
OUS,54.70585,-2.5793,Ousby E,
OVE,51.25325,-1.26401666667,Overton,
OXF,51.763,-1.19706666667,Oxford East,
OXM,51.74005,-1.09543333333,Oxford M40 Services,
OXN,51.7945833333,-1.28598333333,Oxford North,
OXS,51.7249833333,-1.24146666667,Oxford South,
OXT,55.77125,-2.78803333333,Oxton,
PAD,51.1825666667,0.386616666667,Paddock Wood,
PAN,51.48695,-1.08555,Pangbourne,
PAP,52.2565666667,-0.1232,Papworth,
PAR,50.92195,-0.473933333333,Parham,
PAT,54.0852833333,-1.7615,Pateley Bridge,
PCN,51.5161333333,-3.69406666667,Porthcawl North,
PCS,56.1926333333,-3.33261666667,Portmoak Caravan Site,
PCT,53.6958333333,-1.26785,Pontefract,
PEE,55.65125,-3.19275,Peebles,
PEI,54.6531833333,-2.7602,Penrith,
PEM,51.7067666667,-4.9336,Pembroke Dock,
PEN,51.9953833333,-2.3179,Pendock,
PET,52.5734666667,-0.24915,Peterborough,
PEV,53.3398833333,-1.77758333333,Peveril Castle,
PEW,51.3426333333,-1.77025,Pewsey,
PGO,57.5881666667,-2.18815,Pitsligo,
PIC,52.6346666667,0.723233333333,Pickenham,
PIE,54.6681333333,-2.6952,Penrith East,
PIT,52.3242,-0.856233333333,Pitsford,
PKG,54.2441333333,-0.775083333333,Pickering,
PLE,54.7379333333,-1.36396666667,Peterlee,
PLM,54.7262666667,-2.78061666667,Plumpton,
PLU,51.1563833333,0.747533333333,Pluckley,
PLY,56.6994,-3.74048333333,Pitlochry,
PNT,50.8534166667,-1.05301666667,Portsmouth N,
POA,57.0650833333,-2.64886666667,Potarch Bridge,
POC,53.9259833333,-0.794783333333,Pocklington,
POL,50.8212666667,0.237933333333,Polegate,
PON,51.9265166667,-2.85825,Pontrilas,
POP,51.20105,-1.19098333333,Popham,
POR,56.1888,-3.32185,Portmoak Clubhouse,
POT,52.1301666667,-0.2419,Potton,
POW,55.4480166667,-1.90906666667,Powburn,
PPE,51.6817166667,-2.97916666667,Pontypool E,
PPN,51.71885,-3.01153333333,Pontypool N,
PPP,56.5546166667,-5.41035,Port Appin,
PR1,51.1361,-2.16195,Park Control Point E,
PRE,52.2753,-3.00186666667,Presteigne,
PRI,51.72005,-0.8446,Prince's Risborough,
PRK,51.1305,-2.24033333333,Park, the,
PRN,53.83725,-2.7394,Preston North,
PRS,52.1436166667,-2.04086666667,Pershoreairfield,
PSE,52.10405,-2.07135,Pershore se,
PTD,51.7093666667,-4.06025,Pontardulais,
PTE,51.5443166667,-4.21028333333,Port Eynon,
PTF,50.9849166667,-0.958116666667,Petersfield South,
PTH,56.37995,-3.40878333333,Perth,
PTM,52.9394333333,-4.14188333333,Porthmadog,
PTR,50.7955833333,-1.10853333333,Portsmouth Tower,
PTW,51.0082666667,-0.953166666667,Petersfield West,
PWN,54.9837166667,-4.9251,Penwhirn Reservoir,
PYS,53.3234833333,-3.3993,Prestatyn S,
RAB,51.4419,-1.60111666667,Ramsbury,
RAD,51.2791166667,-2.41,Radstock,
RAG,51.7670833333,-2.8345,Raglan,
RAM,52.4484333333,-0.105933333333,Ramsey,
RAN,56.6858833333,-4.57668333333,Rannoch Station,
RAR,52.3337333333,-1.011,Ravensthorpe Reservoir,
RAT,52.1697333333,0.875216666667,Rattlesden,
RAV,54.3664,-3.39558333333,Ravenglass N,
RBR,56.8907166667,-4.84103333333,Roybridge,
RBY,55.31,-1.91016666667,Rothbury,
RDW,52.13105,-1.44493333333,Radway,
REA,51.43895,-1.06565,Reading West,
REE,52.5636833333,1.57006666667,Reedham,
RHD,57.6102666667,-1.81656666667,Rattray Head,
RHI,51.7458333333,-3.58083333333,Rhigos,
RHO,56.0705666667,-4.63315,Rhossdhu House,
RHU,53.2914,-3.47361666667,Rhuddlan,
RHY,52.29935,-3.51393333333,Rhayader,
RI2,51.3638666667,-1.55093333333,Rivar Hill North,
RID,52.03885,0.53535,Ridgewell Church,
RIN,50.9095833333,0.107166666667,Ringmer,
RIP,54.1350833333,-1.52061666667,Ripon,
RIV,51.3480833333,-1.54105,Rivar Hill,
RIW,52.0474333333,0.558883333333,Ridgewell Field,
RNE,52.4037333333,-1.17653333333,Rugby Northeast,
RNI,57.33205,-2.83378333333,Rhynie,
ROA,50.6890833333,-4.23566666667,Roadford,
ROC,51.3361166667,0.584816666667,Rochester,
ROD,52.72275,-3.04515,Rodney's Pillar,
ROE,57.5510833333,-3.14073333333,Rothes NE,
ROH,57.5315,-3.20841666667,Rothes,
ROS,51.91615,-2.60056666667,Ross-on-wye,
ROT,53.42365,-1.25131666667,Rotherham,
ROU,52.2485333333,0.766666666667,Rougham Field,
ROY,52.0532,-0.0264333333333,Royston,
RSE,50.21535,-5.17681666667,Redruth SE,
RSN,56.0056333333,-4.79381666667,Rosneath,
RSY,55.83755,-5.05425,Rothesay,
RTH,54.5258166667,-3.14936666667,Rosthwaite,
RU1,53.9159833333,-1.1754,Rufforth South,
RU2,53.97915,-1.20113333333,Rufforth North,
RUF,53.9516666667,-1.18886666667,Rufforth,
RUG,52.3335666667,-1.29495,Rugby,
RUN,53.15445,-3.25595,Ruthin NE,
RUS,52.3243,-0.598416666667,Rushden,
RUT,52.65605,-0.604983333333,Rutland Water,
RUW,53.1108833333,-3.32043333333,Ruthin West,
RYD,50.7314333333,-1.15623333333,Ryde,
RYE,50.9553833333,0.738783333333,Rye,
SAC,52.26445,-0.484833333333,Sackville,
SAL,51.06475,-1.79731666667,Salisbury Cathedral,
SAN,51.6039,-1.67651666667,Sandhill Farm,
SAP,54.5351833333,-2.67883333333,Shap,
SAR,52.1515333333,-2.92045,Sarnesfield,
SAS,51.0391333333,-1.75606666667,Salisbury South,
SAW,51.2793833333,1.3215,Sandwich,
SAX,52.8304166667,1.13916666667,Saxthorpe,
SB1,52.7902833333,-0.74275,Saltby South,
SB2,52.8534666667,-0.757716666667,Saltby NW,
SBB,53.3076166667,0.167383333333,Strubby,
SBR,54.4019833333,-3.3722,Santon Bridge,
SBY,52.8286333333,-0.714333333333,Saltby,
SCB,54.2819333333,-0.389183333333,Scarborough,
SCL,52.5714,0.935683333333,Scoulton,
SCN,57.42235,-5.42893333333,Strathcarron,
SCP,50.5755,-1.2985,St Catherine's Point,
SCU,53.6042666667,-0.652766666667,Scunthorpe N,
SDV,51.8817,-5.26888333333,St Davids,
SE2,52.8277666667,-2.20921666667,Seighford Hangar,
SEA,50.77325,0.146,Seaford East,
SED,54.3246,-2.56776666667,Sedbergh,
SEI,52.82275,-2.19495,Seighford Runway,
SEL,54.5893666667,-2.12748333333,Selset Reservoir,
SEN,51.9500333333,-3.56195,Sennybridge,
SET,54.0501333333,-2.28603333333,Settle,
SEV,51.6034,-2.62285,Severn Bridge N,
SEW,53.3656833333,-1.59571666667,Sheffield West,
SFB,53.9912166667,-0.91675,Stamford Bridge,
SFD,52.9937666667,-0.38835,Sleaford,
SFE,53.3621833333,-1.2835,Sheffield East,
SFW,52.1758,-1.78966666667,Stratford West,
SGW,51.1773333333,1.06926666667,Stelling Windmill,
SH2,52.26135,-2.9255,Shobdon NW,
SHA,51.002,-2.18465,Shaftesbury,
SHB,50.9404666667,-2.52073333333,Sherborne,
SHE,53.4559,-1.44546666667,Sheffield North,
SHI,53.2033,-1.20283333333,Shirebrook Station,
SHL,50.9734833333,-1.04041666667,Salt Hill Mast,
SHM,51.1876833333,-2.5361,Shepton Mallett,
SHO,52.2420666667,-2.87443333333,Shobdon,
SHP,52.0971833333,-1.62903333333,Shipston-on-stour,
SHS,52.7104333333,-2.74803333333,Shrewsbury,
SHV,51.6155666667,-1.63658333333,Shrivenham N,
SHW,52.7164333333,-2.79373333333,Shrewsbury NW,
SIL,52.0729333333,-1.00826666667,Silverstone,
SIS,56.0775166667,-3.92026666667,Stirling South,
SIT,51.3295,0.6634,Sittingbourne,
SIW,56.1345,-3.97121666667,Stirling Northwest,
SIX,50.9491,-1.986,Sixpenny Handley,
SKB,53.0670333333,0.0154833333333,Stickney Bridge,
SKE,52.61925,-0.922266666667,Skeffington,
SKF,54.6979333333,-2.58336666667,Skelling Farm,
SKS,53.9868,-2.4288,Stocks Reservoir South West,
SKW,55.5438,-2.90033333333,Selkirk W,
SLE,52.8345333333,-2.77035,Sleap,
SLL,54.8603,-3.38475,Silloth,
SLS,50.7272333333,-0.778866666667,Selsey Bill,
SMA,55.6042666667,-2.57598333333,Smailholm Tower,
SMB,52.1857833333,0.298933333333,Six Mile Bottom,
SML,55.49235,-3.20471666667,St Mary's Loch,
SN2,52.2229,-1.73543333333,Snitterfield SW,
SNA,54.2286,-0.5953,Snainton,
SNI,52.2356,-1.71075,Snitterfield,
SNO,51.6089166667,-1.78781666667,Swindon N,
SNP,54.58135,-1.79836666667,Staindrop,
SNS,52.1845666667,-0.30535,St Neots S,
SNW,52.22025,-1.76165,Stratford NW,
SOA,52.19135,-1.70006666667,Stratford,
SOF,54.0751666667,-1.10148333333,Sutton-on-forest,
SOH,52.3157166667,0.340883333333,Soham,
SOM,51.6606333333,0.835283333333,Southminster,
SOS,51.6470333333,-0.89055,Stokenchurch South,
SOU,52.2475166667,-1.39093333333,Southam,
SPA,52.78645,-0.15935,Spalding,
SPD,57.0111666667,-4.33643333333,Spey Dam,
SPE,56.8930333333,-4.92003333333,Spean Bridge,
SPH,51.17125,0.551983333333,Staplehurst,
SPI,53.18975,0.102466666667,Spilsby,
SPL,56.8123666667,-3.45758333333,Spittal of Glenshee,
SPN,57.87705,-4.2365,Spinningdale Bridge,
SPS,54.49785,-2.69236666667,Shap S,
SPT,52.5196166667,-2.64988333333,Shipton,
SPU,53.6199,0.129383333333,Spurn Head North,
SPY,51.3946666667,0.7546,Sheppey,
SRE,51.7449666667,-2.19041666667,Stroud E,
SRN,56.6959166667,-5.57135,Strontian,
SRR,50.90205,-0.478116666667,Storrington SW,
SSO,53.3266833333,-1.4735,Sheffield South,
SSW,52.9937166667,-2.28943333333,Stoke SW,
STA,52.8264166667,-2.14585,Stafford,
STB,55.5661166667,-2.64786666667,St Boswells,
STC,51.6652333333,-0.924666666667,Stokenchurch Tower,
STD,52.1481,0.5531,Stradishall,
STE,50.8899666667,-0.324966666667,Steyning,
STF,56.3914833333,-4.10421666667,St Fillans,
STH,54.7467,-2.02481666667,Stanhope,
STI,56.1385666667,-3.91783333333,Stirling,
STK,51.1147333333,-1.49793333333,Stockbridge,
STN,52.2095833333,-0.261733333333,St Neots,
STO,52.9082166667,-2.15518333333,Stone,
STP,52.3369333333,-2.28351666667,Stourport,
STR,57.0204333333,-2.53658333333,Strachan,
STS,52.0663666667,-0.869533333333,Stony Stratford,
STT,52.73435,-0.600183333333,Stretton,
STU,50.9209,-2.3081,Sturminster Newton,
STW,51.9292333333,-1.72465,Stow-on-the-wold,
SU1,54.1832666667,-1.17315,Sutton Bank Start S,
SU2,54.2314833333,-1.2925,Sutton Bank Start W,
SU3,54.2691166667,-1.19643333333,Sutton Bank Control Point N,
SU4,54.19105,-1.24063333333,Sutton Bank Control Point S,
SUD,52.0350666667,0.72105,Sudbury,
SUT,54.2288,-1.20966666667,Sutton Bank,
SUW,51.8616,-1.59365,Shipton under Wychwood,
SVN,55.67535,-4.06448333333,Strathaven,
SWD,53.0679666667,-4.07825,Snowdon,
SWE,51.5778833333,-1.735,Swindon East,
SWL,52.0382833333,-1.45246666667,Swalcliffe,
SWM,53.0767666667,-0.954166666667,Southwell Minster,
SWS,51.5266,-1.72521666667,Swindon South,
SWT,52.5625666667,1.27058333333,Swainsthorpe,
SWW,51.5452833333,-1.8538,Swindon W,
SYB,58.3714666667,-4.23198333333,Syre Bridge,
TA1,52.0045833333,-3.24476666667,Talgarth NW,
TA2,51.9985,-3.28416666667,Talgarth W,
TA3,51.9291333333,-3.18876666667,Talgarth S,
TAD,57.13015,-2.85285,Tarland,
TAL,51.9795666667,-3.2061,Talgarth,
TAR,55.8655833333,-5.39715,Tarbert,
TAU,51.0179,-3.06378333333,Taunton,
TAV,50.5436,-4.1512,Tavistock,
TB1,52.4470666667,1.17468333333,Tibenham Start SE,
TBK,54.6362666667,-2.94901666667,Troutbeck,
TBY,51.67765,-4.71381666667,Tenby,
TCM,51.7787333333,-2.12563333333,The Camp,
TDL,54.9308666667,-2.60125,Tindale,
TEB,54.4366166667,-2.59768333333,Tebay,
TED,51.06425,0.659566666667,Tenterden,
TEE,52.6952833333,-2.32,Telford East,
TEL,52.6906833333,-2.54323333333,Telford,
TEN,52.3139333333,-2.59493333333,Tenbury Wells,
TES,52.6156833333,-2.44216666667,Telford South,
TET,51.6389333333,-2.1618,Tetbury,
TEV,55.3420333333,-2.93573333333,Teviothead,
TEW,52.0478,-2.13528333333,Tewkesbury North,
TFS,56.9061333333,-2.83591666667,Tarfside,
THA,51.7509,-0.981,Thame Church,
THD,56.8835833333,-2.21528333333,Todhead,
THE,52.4117166667,0.76285,Thetford,
THG,53.7209666667,-0.171083333333,Thorngumbald,
THI,54.23445,-1.32631666667,Thirsk,
